avec_hebergement;nom_etablissement;propriete_ville;categorie;type;adresse_1;adresse_2;code_postal;commune;canton;effectif_personnel;nb_visiteurs_max;geometrie
0;MAGASIN AYMERIC FORASTE;0;5.0;M;10 RUE DU PARLEMENT SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;10;44.840558,-0.572773
0;PAUSE NATURE;0;5.0;N;26/28 place Stalingrad;;33100;BORDEAUX;04 la Bastide;1;49;44.840898,-0.559776
0;MARCHE DES CHARTRONS;0;5.0;M;2 RUE SICARD;;33300;BORDEAUX;03 Chartrons Grand parc;12;52;44.864242,-0.549708
0;MAGASIN BADIE;0;5.0;M;60,62 ALLEE DE TOURNY;77 RUE CONDILLAC;33000;BORDEAUX;05 Hotel de Ville et Quinconces;9;23;44.844686,-0.57772
0;PAVILLON ARTISTIQUE - IOP;0;5.0;Y;quai de Queyries - Parc aux Angéliques;;33000;BORDEAUX;;0;6;
0;MARCHE DES CHARTRONS : IMMEUBLE ASSOCIATIF;0;5.0;W;2 RUE SICARD;;33000;BORDEAUX;03 Chartrons Grand parc;0;19;44.851986,-0.57249
0;MAGASIN BORDEAUX CHINA TOWN;0;3.0;M;10 rue du Professeur Jeanneney;;33300;BORDEAUX;;13;590;44.887287,-0.557343
0;PAVILLON DES MAREYEURS;0;5.0;M;99 QUAI DE PALUDATE & RUE DE LA SEIGLIERE;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;40;170;44.82582,-0.548151
0;MARCHE DES DOUVES;0;3.0;L;4 bis rue des Douves;;33800;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;4;435;44.830626,-0.566205
0;MAGASIN BRICE;0;5.0;M;21 RUE DE LA PORTE DIJEAUX;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;95;44.841077,-0.575424
0;PERFORMANCE KLOUDBOX;0;4.0;L;20 cours Pasteur;;33000;BORDEAUX;;20;200;44.83558,-0.575075
N;"MARCHE DES DOUVES POINT ""VELOS""";O;5.0;W;2-4 RUE DES DOUVES;;33800;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;1;5;44.830731,-0.566676
N;MAGASIN BRICORAMA (HANGAR 19);N;1.0;M;Hangar 19;Quai de Bacalan;33000;BORDEAUX;03 Chartrons Grand parc;80;1908;44.862132,-0.587876
0;PETIT 15;0;5.0;M;14 RUE DES TROIS CONILS;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;0;44.838771,-0.575213
0;MARCHE DU TISSU;0;5.0;M;63 RUE ST REMI;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;93;44.841221,-0.573727
0;MAGASIN CACHE CACHE;0;5.0;M;145 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;4;58;44.836245,-0.573642
0;PETRUSSE CACHEMIRES;0;;;41 rue des remparts;;33000;BORDEAUX;;0;0;44.839445,-0.579372
0;MARCHE VICTOR HUGO;1;2.0;M;COURS VICTOR HUGO;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;50;666;44.835607,-0.570493
0;MAGASIN CAMAIEU  FEMMES;0;4.0;M;38 à 42 rue Sainte Catherine;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;4;250;44.840273,-0.574179
0;PHARMACIE;0;5.0;M;198 COURS SAINT LOUIS;;33300;BORDEAUX;03 Chartrons Grand parc;5;35;44.862643,-0.566939
0;MATERNELLE ALBERT SCHWEITZER;0;4.0;R;RUE DOCTEUR ALBERT SCHWEITZER;;33300;BORDEAUX;03 Chartrons Grand parc;20;140;44.862746,-0.581171
0;MAGASIN CAMAIEU ENFANTS;0;5.0;M;42 RUE STE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;4;126;44.840273,-0.574179
0;PHARMACIE BISTUE;0;5.0;M;190, cours de la Marne;;33800;BORDEAUX;;0;0;44.827988,-0.559627
0;MATERNELLE CARLE VERNET;1;5.0;R;RUE DU PROFESSEUR DEVAUX;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;6;90;44.817149,-0.550367
0;MAGASIN CARREFOUR MARKET;0;2.0;M;172,176 rue Jules Ferry;;33200;BORDEAUX;07 08 Caudéran;903;98;44.843007,-0.605567
0;PHARMACIE BLEUE;0;5.0;M;1 place du Colonel Raynal;;33000;BORDEAUX;;5;17;44.839193,-0.581756
0;MATERNELLE JEAN COCTEAU;1;4.0;R;47 RUE DE L ECOLE NORMALE;;33200;BORDEAUX;07 08 Caudéran;12;120;44.842544,-0.609474
0;MAGASIN CARREFOUR MARKET : PHARMACIE SUBRA;0;5.0;M;172, 176 RUE JULES FERRY;;33200;BORDEAUX;07 08 Caudéran;12;16;44.843007,-0.605567
0;PHARMACIE CENTRE EUROPE;0;5.0;M;24 rue Louis Gendreau;Place de l'Europe;33300;BORDEAUX;;0;0;44.879725,-0.550869
0;MATERNELLE LAC II;0;4.0;R;RUE DU PETIT MIOT;;33300;BORDEAUX;01 le Lac;6;105;44.872329,-0.570182
0;MAGASIN CARREFOUR MARKET SAINT JEAN;0;2.0;M;10 QUAI DE PALUDATE et 13 RUE DE SAGET;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;45;1345;44.82981,-0.556214
0;PHARMACIE DES AUGUSTINS;0;5.0;M;16 RUE JENNY LEPREUX;;33000;BORDEAUX;;0;0;44.832513,-0.611775
0;MATERNELLE LAGRANGE;1;4.0;R;145 RUE LAGRANGE;;33000;BORDEAUX;06 St Seurin Fondaudège;22;159;44.850768,-0.58324
0;MAGASIN CARREFOUR MARKET SAINT JEAN : PHARMACIE;0;2.0;M;10 QUAI DE PALUDATE;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;2;12;44.82981,-0.556214
0;PHARMACIE DES HALLES;0;5.0;M;59 place des CAPUCINS;;33000;BORDEAUX;;5;12;44.833051,-0.594796
0;MATERNELLE NUYENS;1;4.0;R;18 RUE NUYENS;;33100;BORDEAUX;04 la Bastide;16;144;44.844363,-0.561264
0;MAGASIN CASH EXPRESS EX LA PAPETHEQUE ( EX MAISON DE VALERIE );0;5.0;M;99 101 COURS ALSACE ET LORRAINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;8;44.837615,-0.574121
0;PHARMACIE DU TRIPODE;0;5.0;W;17 place amelie RABA LEON;;33000;BORDEAUX;;0;0;44.830563,-0.603651
0;MATERNELLE PAS SAINT GEORGES;1;4.0;R;55 RUE DU PAS ST GEORGES;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;13;126;44.838348,-0.571931
0;MAGASIN CAVE ET SPIRITUEUX GEMINI INVEST;0;5.0;M;62 rue du Palais Gallien;;33000;BORDEAUX;;0;0;44.843741,-0.581523
0;PHARMACIE GAMBETTA;0;5.0;M;11 place Gambetta;;33000;BORDEAUX;;5;70;44.840995,-0.580036
0;MATERNELLE PAUL LAPIE;1;4.0;R;RUE FERNAND CAZERES;;33200;BORDEAUX;07 08 Caudéran;10;140;44.851471,-0.616078
0;MAGASIN CLAIRE'S;0;5.0;M;102 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;14;44.838315,-0.573856
0;PHARMACIE GAMBETTA;0;5.0;M;44   Place GAMBETTA;;33000;BORDEAUX;;3;7;44.841739,-0.580445
0;MATERNELLE STEHELIN;1;4.0;R;43 RUE STEHELIN,RUE DOMION;;33200;BORDEAUX;07 08 Caudéran;10;150;44.856997,-0.624467
0;MAGASIN CLUB HIFI;0;5.0;T;77 AVENUE DE LA REPUBLIQUE;;33200;BORDEAUX;07 08 Caudéran;2;18;44.843715,-0.628607
0;PHARMACIE LA FLECHE;0;5.0;M;46, rue des Faures;;33000;BORDEAUX;;4;46;44.834956,-0.566626
0;MATERNELLE YSER;0;4.0;R;150 COURS DE L'YSER;;33800;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;18;150;44.824297,-0.570173
0;MAGASIN COMPTOIR DE FAMILLE;0;5.0;M;21 RUE JEAN JACQUES ROUSSEAU;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;103;44.844183,-0.577859
0;PHARMACIE LE MOIGNE SARL BALGUERIE BDX DOCK - COMMERCE BATIMENT B BASSINS A FLOT - ILOT C10;0;5.0;M;COURS BALGUERIE STUTTENBERG /AV L.FAURE;36 RUE DE CANIS;33000;BORDEAUX;;4;102;44.853145,-0.634279
0;MATH ASSISTANCE;0;5.0;R;45 COURS DE L'INTENDANCE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;18;44.841951,-0.577806
0;MAGASIN D'EXPOSITION;0;5.0;M;103-105 RUE LAGRANGE;;33000;BORDEAUX;06 St Seurin Fondaudège;1;84;44.851885,-0.581725
0;PHARMACIE MARITIME;0;5.0;M;13, cours Edouard Vaillant;;33300;BORDEAUX;;0;0;44.859594,-0.557123
0;MATMUT;0;5.0;W;239, avenue de Lattre de Tassigny;;33200;BORDEAUX;;7;19;44.856333,-0.617381
0;MAGASIN D'OPTIQUE;0;5.0;M;66 rue des remparts;;33000;BORDEAUX;;0;0;44.83869,-0.579024
0;PHARMACIE MONGE;0;5.0;M;94-96 rue Sainte Catherine;;33000;BORDEAUX;;12;186;44.838492,-0.573885
0;MAVERICK MOTORS;0;5.0;M;26 cours de la Somme;;33000;BORDEAUX;;0;0;44.852952,-0.569353
0;MAGASIN D'OPTIQUE;0;5.0;M;45 rue de la FAIENCERIE;;33000;BORDEAUX;;3;30;44.851165,-0.577061
0;PHARMACIE MUTUALISTE ACHARD;0;5.0;M;41 BOULEVARD ALBERT BRANDENBURG;;33100;BORDEAUX;02 Bacalan;0;0;
0;MAX WINE GALLERY;0;5.0;M;14 COURS DE L'INTENDANCE;;33000;BORDEAUX;;3;79;44.841923,-0.575883
0;"MAGASIN D'OPTIQUE ""BORDOPTICIEN""";0;5.0;M;32, PLACE STALINGRAD;;33100;BORDEAUX;04 la Bastide;2;37;44.84097,-0.559657
0;PHARMACIE ORNANO;0;5.0;M;126 rue Ornano;;33000;BORDEAUX;;0;0;44.834213,-0.58868
0;MAXMARA;0;5.0;M;12 cours de l'INTENDANCE;;33000;BORDEAUX;;4;80;44.841935,-0.575723
0;MAGASIN D'OPTIQUE DESSALLE;0;5.0;M;8 cours de Verdun;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;47;44.845538,-0.577462
0;PHARMACIE PLACE PICARD;0;5.0;M;14 cours Balguerie Stuttenberg;;33000;BORDEAUX;;5;15;
0;MAXXESS (MAGASIN YAMAHA);0;5.0;M;RUE FRANCIS GARNIER;;33300;BORDEAUX;02 Bacalan;10;169;44.8731,-0.562998
0;MAGASIN DE CHAUSSURES JONAK;0;5.0;M;32 rue des TROIS CONILS;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;14;44.838677,-0.576245
0;PHARMACIE PRINCIPALE;0;5.0;M;10 rue Sainte Catherine;;33000;BORDEAUX;;0;0;44.841502,-0.574381
0;MDSI HABITAT ET HUMANISME;0;5.0;W;25 rue Charles Tournemire;;33000;BORDEAUX;;0;0;44.84332,-0.571741
0;"MAGASIN DE COUTURE ""POPELINE""";0;5.0;M;103, rue Fondaudège;;33000;BORDEAUX;;3;38;44.847949,-0.581777
0;PHARMACIE SAINT JEAN;0;5.0;M;32 rue Charles Domercq;;33800;BORDEAUX;;28;9;44.825729,-0.557384
1;MECS MONTMEJAN;0;5.0;RH;75 RUE MONTMEJAN;;33100;BORDEAUX;04 la Bastide;0;12;44.841102,-0.555276
0;MAGASIN DE FURSAC;0;5.0;M;4 rue Buffon;;33000;BORDEAUX;;3;125;44.843211,-0.578135
0;PHARMACIE ST MEDARD;0;5.0;W;29 rue de l'ecole normale;;3300;BORDEAUX;;0;0;
0;MEETING N. SARKOZY LE 22 NOVEMBRE 2014;0;1.0;T;quai des Chartrons;;33300;BORDEAUX;;110;5619;44.856355,-0.568436
0;MAGASIN DE MATERIEL DE PAINTBALL;0;5.0;M;357 RUE DE BEGLES;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;2;7;44.814669,-0.565146
0;PIANO BAR LES COULISSES EX LE BLACK JACK;0;5.0;N;35 PLACE GAMBETTA;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;49;44.841384,-0.581218
0;MEILLEURS APPRENTIS DE NOUVELLE-AQUITAINE;0;;;14 rue François de Sourdis;Hotel de Région;33000;BORDEAUX;;0;0;44.836539,-0.589206
N;MAGASIN DE MEUBLES;N;5.0;M;AV ALIENOR D'AQUITAINE;;33300;BORDEAUX;01 le Lac;0;148;44.860448,-0.559356
0;PISCINE AQUAGYM;0;5.0;X;190 avenue d'Eysines;;33000;BORDEAUX;;1;10;44.860685,-0.613293
0;MELOBOWLS RESTAURANT;0;5.0;N;71 RUE NOTRE DAME;;33000;BORDEAUX;;3;54;44.851889,-0.571203
0;MAGASIN DE MEUBLES (SAMU);0;5.0;M;AV ALIENOR D'AQUITAINE;;33300;BORDEAUX;01 le Lac;0;111;44.860448,-0.559356
0;PITAYA;0;5.0;N;275-277 RUE STE CATHERINE;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;2;17;44.831659,-0.57289
0;MEMPHIS COFFEE;0;2.0;N;rue Duguay Trouin;ZAC Alienor d'Aquitaine;33300;BORDEAUX;;20;182;44.879032,-0.560236
0;MAGASIN DE PAPIERS PEINTS ET PEINTURE;0;5.0;M;27 allées de Tourny;;33000;BORDEAUX;;2;84;44.844759,-0.576533
0;PITCHOUN' : CRECHE CAUDERAN - BÂTIMENT SUR RUE;0;4.0;R;152 avenue Charles de Gaulle;;33200;BORDEAUX;07 08 Caudéran;6;30;44.850084,-0.605074
0;MERIADECK TOURS A - B - C - HOTEL ALBORAN (TOURS ALLIANZ);0;2.0;O;5 C esplanade Charles de Gaulle;;33000;BORDEAUX;;49;1257;44.837815,-0.583746
0;MAGASIN DE VENTE DE CHOCOLAT YVES THURIES;0;5.0;M;38 rue des Trois Conils;;33000;BORDEAUX;;1;17;44.838648,-0.576548
0;PIZZA DI ROMA;0;5.0;M;22 rue FONDAUDEGE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;2;44.845913,-0.579204
0;MESFAR YAMINA;0;5.0;M;252 COURS BALGUERIE STUTTENBERG;;33000;BORDEAUX;;0;0;
0;MAGASIN DE VENTE DE VETEMENTS;0;5.0;M;29 COURS GEORGES CLEMENCEAU;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;37;44.843353,-0.579244
0;PIZZA HUT;0;5.0;M;43 route de Toulouse;;33800;BORDEAUX;;3;6;44.813071,-0.573477
0;MFC RESTAURATION RAPIDE;0;5.0;M;12 cours de la Marne;;33000;BORDEAUX;;2;9;44.852704,-0.568796
N;MAGASIN DE VENTES DE FLEURS;N;5.0;M;172 avenue d'Eysines;;33200;BORDEAUX;;2;10;44.860197,-0.610302
0;PIZZERIA;0;5.0;N;53 cours de la somme;;33000;BORDEAUX;;0;0;44.854187,-0.571833
0;MICRO CRECHE;0;5.0;R;44 RUE FRANZ SCHRADER;;33000;BORDEAUX;;4;11;44.833395,-0.609125
0;MAGASIN DE VÊTEMENTS;0;5.0;M;232 rue Sainte Catherine;;33000;BORDEAUX;;3;37;44.833311,-0.573038
0;PIZZERIA CASANOVA;0;5.0;N;34 RUE DES AUGUSTINS;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;49;44.832362,-0.572428
0;MICRO CRECHE;0;5.0;R;27 RUE HERIARD-DUBREUIL;;33000;BORDEAUX;;5;34;44.847908,-0.592628
0;MAGASIN DECATHLON CITY;0;3.0;M;126-130 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;13;621;44.837064,-0.573652
0;PIZZERIA LA MAMMA;0;5.0;N;Angle 1rue SAINTE MARIEet rue de PINEAU;;33100;BORDEAUX;04 la Bastide;103;7;44.843018,-0.557035
0;MICRO CRECHE COMME 3 POMMES;0;5.0;R;17 rue des trois Conils;;33000;BORDEAUX;;3;9;44.83885,-0.575152
0;MAGASIN DEVERNOIS ( VOIR N..1-00111-000 );0;5.0;M;48-50 COURS DE L'NTENDANCE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;166;44.841737,-0.578375
0;PIZZERIA PATISSERIE L'ESCALE;0;5.0;M;57 quai Richelieu;;33000;BORDEAUX;;0;0;44.837071,-0.566504
0;MICRO CRECHE CROIX DE SEGUEY;0;5.0;R;42 rue de Croix de Seguey;;33000;BORDEAUX;;5;10;44.851207,-0.589011
0;MAGASIN DOCKERS;0;5.0;M;47 RUE STE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;48;44.840174,-0.574285
N;POINT GOURMAND;0;5.0;N;158 RUE STE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;36;44.836014,-0.573482
0;MICRO CRECHE HAPILI;0;5.0;R;37 rue du Colonel Grandier Vazeille;;33000;BORDEAUX;;4;14;44.82684,-0.589544
0;MAGASIN DOCTEUR KNOCK;0;5.0;M;76 RUE DE LA ROUSSELLE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;20;44.836617,-0.567183
0;POIRAY BORDEAUX;0;5.0;M;1 PLACE GAMBETTA;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;15;44.841612,-0.579791
0;MICRO CRECHE KIDDIES;0;5.0;R;28, rue Laboye;;33000;BORDEAUX;;4;11;44.823875,-0.586596
0;MAGASIN E.LECLERC BIO CHARTRONS;0;5.0;M;38 quai des Chartrons;;33000;BORDEAUX;;6;82;44.851102,-0.569629
0;POISSONNERIE BONNE MER;0;5.0;M;1, Place Marie BRIZARD;1, rue Matignon;33000;BORDEAUX;;5;24;44.850175,-0.585998
0;MICRO CRECHE LUCIEN FAURE;0;5.0;R;sente des Marinières;;33000;BORDEAUX;;2;10;
0;MAGASIN ERE EDOX;0;5.0;M;121 rue Fondaudège;;33800;BORDEAUX;;2;15;44.824386,-0.566208
0;POKEO (EX BOULANGERIE);0;5.0;M;124 BIS RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;8;31;44.837377,-0.573704
0;MICRO CRECHE LUCILANN;0;5.0;R;7 allée DAVEZAC;;33200;BORDEAUX;;6;9;44.864847,-0.628852
0;MAGASIN EURASIE;0;5.0;M;18,18BIS CRS JOURNU AUBER;;33000;BORDEAUX;03 Chartrons Grand parc;15;310;
0;PÔLE D'ACCUEIL ET D'HÉBERGEMENT SOCIAL RAVEZIES;0;5.0;O;77 boulevard Alfred Daney;ZAC Ravezies - Ilot 22;33000;BORDEAUX;;38;155;44.823679,-0.613082
0;"MICRO CRÈCHE PEOPLE & BABY ""LE PETIT THÉATRE""";0;5.0;R;22-24 rue Esprit des Lois;;33000;BORDEAUX;;5;14;44.842987,-0.572908
0;MAGASIN EXPRESS;0;5.0;M;20, cours Portal;;33000;BORDEAUX;03 Chartrons Grand parc;3;136;44.852747,-0.573107
0;POLE D'ECHANGE DES QUINCONCES;0;5.0;N;ALLEES D'ORLEANS / PLACE DES QUINCONCES;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;88;188;44.845369,-0.575537
0;MICRO CRECHE SCI DJANGO;0;5.0;R;427 avenue du Maréchal de Lattre de Tassigny;;33200;BORDEAUX;;0;0;44.859323,-0.630206
0;MAGASIN FALBALAS ST JUNIEN;0;5.0;M;67 RUE PORTE DIJEAUX;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;9;44.840879,-0.577758
0;"POLE D'ENSEIGNEMENT SUPÉRIEUR ""NEXT-U CENTER""";0;5.0;R;1, rue Blanqui;;33300;BORDEAUX;;8;75;44.865887,-0.552489
0;MICRO-CRECHE;0;;;295 RUE D'ORNANO;;33000;BORDEAUX;;0;0;44.83166,-0.59788
0;MAGASIN FLEURISTE FABRICE NORMAND;0;5.0;M;24 COURS GEORGES CLEMENCEAU;;33000;BORDEAUX;;5;44;44.842644,-0.579251
0;POLE DE COMPETENCES URBAN CAP ECOLE C&D;0;2.0;R;rue Lucien Faure et rue Bourbon;;33000;BORDEAUX;;28;504;
0;MICRO-CRECHE AMUSEZ-VOUS BIEN;0;5.0;R;19 AVENUE DE STRASBOURG;;33000;BORDEAUX;;4;10;44.829946,-0.584027
0;MAGASIN FRANCIS MIOT;0;5.0;M;3 rue des Remparts;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;9;44.840478,-0.579711
0;POLE DE RESTAURATION AUCHAN LAC - LOT 5 - LES BURGERS DE PAPA;0;5.0;N;Avenue des 40 Journaux;;33000;BORDEAUX;;5;88;44.860468,-0.609936
0;MICRO-CRECHE LA MAISON BLEUE;0;5.0;R;37 cours du Maréchal Galliéni;;33000;BORDEAUX;;4;10;44.824428,-0.591064
0;MAGASIN GEL 2000;0;5.0;M;243 A 311 CRS MARECHAL GALLIENI;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;2;28;44.82193,-0.596205
0;POLE DE RESTAURATION AUCHAN LAC - LOT 6 - RESTAURANT WOKO;0;5.0;N;Avenue des 40 Journaux;;33000;BORDEAUX;;12;80;44.860468,-0.609936
0;MICRO-CRECHE S4U;0;5.0;R;57 rue Blanqui;;33300;BORDEAUX;;5;10;44.868619,-0.551425
0;MAGASIN GOCCO;0;5.0;M;9 Place Puy Paulin;;33000;BORDEAUX;;0;0;44.841337,-0.575839
0;POLE DE SANTE DE BORDEAUX BASTIDE;0;4.0;U;157-161 AVENUE THIERS;;33100;BORDEAUX;;50;232;44.845426,-0.551033
0;MICRO-CRECHE UB4 KIDS OUEST;0;5.0;R;139 RUE BELLEVILLE;;33000;BORDEAUX;;20;16;44.832232,-0.583551
0;MAGASIN H&M;0;2.0;M;50 60 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;15;1003;44.83959,-0.574067
0;POLE EMPLOIS RAVEZIES;0;5.0;W;221 Avenue Emile Counord;;33000;BORDEAUX;;0;148;44.832083,-0.611477
0;MICROMANIA;0;5.0;M;12, RUE DES TROIS CONILS;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;0;44.83878,-0.575112
N;MAGASIN HELP;N;5.0;M;187 RUE STE CATHERINE;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;0;200;44.834527,-0.573361
0;POLE MEDICAL GASPARD PHILIPPE LOT A;0;5.0;W;8 à 10 RUE GASPARD PHILIPPE;;33800;BORDEAUX;;0;0;44.833357,-0.566371
0;MINI CRECHE DES SABLIERES;0;5.0;R;35 à 41 rue des SABLIERES;;33000;BORDEAUX;;5;27;44.829158,-0.57931
0;MAGASIN HEMA;0;4.0;M;73 rue Sainte Catherine;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;10;260;44.839419,-0.574162
0;POLE TECHNIQUE MUNICIPAL;0;5.0;W;85 et 87, Boulevard Alfred Daney;;33000;BORDEAUX;;0;0;44.8554,-0.628927
0;MISSION EVANGELIQUE LUMIERE DE L'ESPERANCE;0;5.0;V;3 rue Bonnefin;;33100;BORDEAUX;;1;30;44.844938,-0.551435
0;MAGASIN HEYRAUD;0;5.0;M;4 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;87;44.841728,-0.574419
0;POLYCLINIQUE BX NORD:BAT MORGUE-RESERVES;0;5.0;U;RUE FRANCOIS LEVEQUE;;33300;BORDEAUX;03 Chartrons Grand parc;0;-20;44.862258,-0.577348
0;MISSION LOCALE BORDEAUX AVENIR JEUNES;0;5.0;W;14 COURS PASTEUR;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;20;57;44.836082,-0.575308
0;MAGASIN INTER PRODUITS;0;5.0;M;41 RUE DE PESSAC;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;3;47;44.830378,-0.580182
0;POLYCLINIQUE BX NORD:CENTRE D'HEMODIALYSE;0;4.0;U;15/35 RUE CLAUDE BOUCHER;;33300;BORDEAUX;03 Chartrons Grand parc;22;153;44.86391,-0.578468
0;MME CARPENTEY LOCAL PROFESSIONNEL;0;5.0;W;1 rue des Faussets;;33000;BORDEAUX;;0;0;44.840762,-0.570453
0;MAGASIN INTERAMA ET POLTRONESOFA;0;5.0;M;RUE DU DOCTEUR JEAN VINCENT;;33300;BORDEAUX;02 Bacalan;5;135;44.876126,-0.559654
0;POLYCLINIQUE BX NORD:CENTRE DE FORMATION PROFESSIONNELLE BNA;0;5.0;R;6 rue Robert Charazac;;33300;BORDEAUX;;20;80;44.863683,-0.576557
0;MOB HOTEL - HALLE SOFERTI;0;2.0;O;183 quai de Brazza;;33000;BORDEAUX;;30;885;44.840747,-0.569569
0;MAGASIN INTERMARCHE;0;4.0;M;73 avenue Thiers;;33100;BORDEAUX;;12;225;44.842772,-0.555361
0;POLYCLINIQUE BX NORD:MAISON FERRET;0;5.0;U;15 A 33 RUE CLAUDE BOUCHER;;33300;BORDEAUX;03 Chartrons Grand parc;15;8;44.863979,-0.578768
0;MONCEAU FLEURS;0;5.0;M;254 COURS DE L'YSER;;33000;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;4;13;44.82254,-0.580906
0;MAGASIN INTERMARCHE CAUDERAN;0;2.0;M;21 RUE ANDRE MAGINOT;;33200;BORDEAUX;07 08 Caudéran;35;1260;44.85419,-0.627953
0;PORTES OUVERTES CREDIT MUTUEL;0;;;;;33000;BORDEAUX;;0;0;44.862132,-0.587876
0;MOTO SCOOT 33;0;5.0;T;216 COURS DE L'ARGONNE;;33000;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;4;45;44.824047,-0.579101
0;MAGASIN JM WESTON;0;5.0;M;57 COURS DE L'INTENDANCE;;33000;BORDEAUX;;0;0;44.841885,-0.578677
0;PORTES OUVERTES DES AGENCES BANCAIRES CREDIT MUTUEL;0;5.0;W;61 COURS DE L'INTENDANCE;;33000;BORDEAUX;;15;30;44.841882,-0.579048
0;MULTI ACCUEIL CHARTRONS 1 ET 2;0;4.0;R;64 RUE DE LEYBARDIE;;33300;BORDEAUX;03 Chartrons Grand parc;35;85;44.86213,-0.56619
0;MAGASIN L'ENTREPOT MARITIME EX MOTHES;0;5.0;M;RUE LUCIEN FAURE;;33000;BORDEAUX;03 Chartrons Grand parc;10;120;44.835091,-0.566165
0;POSE DE LA 1ERE PIERRE OPERATION QUAI DESCHAMPS;0;;;quai Deschamps;;33000;BORDEAUX;;0;0;44.852746,-0.566354
0;MUSEE DE LA MER ET DE LA MARINE;0;1.0;Y;89 rue des Etrangers;;33000;BORDEAUX;;126;2137;44.83384,-0.567884
0;MAGASIN L'OR C'EST L'OR;0;5.0;M;17 rue de Lafaurie de Monbadon;;33000;BORDEAUX;;1;11;44.843558,-0.579679
0;PRÉ DÉGUSTATION NÉGOCE GRANDS CRUS DE BORDEAUX;0;1.0;T;quai des Chartrons;;33300;BORDEAUX;;110;5619;44.856355,-0.568436
N;MUSEE DE LA PORTE CAILHAU;O;5.0;Y;RUE DE LA PORTE CAILHAU;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;20;44.838747,-0.568373
0;MAGASIN LA CIVETTE;0;5.0;M;3 cours de l'intendance;;33000;BORDEAUX;;2;15;44.842165,-0.57496
0;PREPARER ET BIEN VIVRE SA RETRAITE 13 ET 14 DECEMBRE 2013;0;1.0;T;quai des Chartrons;;33300;BORDEAUX;;110;5619;44.856355,-0.568436
0;MUSIC CAFE EX BUS STOP (EX LE BLUE BERRY);0;5.0;N;8 RUE DES AUGUSTINS;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;84;44.832429,-0.571089
